museum,accession,record_url,mint_hint,weight_g,diam_mm
ANS,1944.100.2253,http://numismatics.org/collection/1944.100.2253,neapolis,1.3,
ANS,1944.100.2254,http://numismatics.org/collection/1944.100.2254,neapolis,3.83,
ANS,1944.100.2255,http://numismatics.org/collection/1944.100.2255,neapolis,1.29,
ANS,1944.100.2256,http://numismatics.org/collection/1944.100.2256,neapolis,0.94,
ANS,1944.100.2265,http://numismatics.org/collection/1944.100.2265,neapolis,3.98,
ANS,1944.100.2266,http://numismatics.org/collection/1944.100.2266,neapolis,4.16,
ANS,1944.100.2268,http://numismatics.org/collection/1944.100.2268,neapolis,3.06,
ANS,1944.100.2269,http://numismatics.org/collection/1944.100.2269,neapolis,4.56,
ANS,1944.100.2270,http://numismatics.org/collection/1944.100.2270,neapolis,4.26,
ANS,1944.100.2271,http://numismatics.org/collection/1944.100.2271,neapolis,3.51,
ANS,1944.100.2272,http://numismatics.org/collection/1944.100.2272,neapolis,3.25,
ANS,1944.100.2273,http://numismatics.org/collection/1944.100.2273,neapolis,4.72,
ANS,1944.100.2278,http://numismatics.org/collection/1944.100.2278,neapolis,6.24,
ANS,1944.100.2295,http://numismatics.org/collection/1944.100.2295,neapolis,5.83,
ANS,1944.100.2296,http://numismatics.org/collection/1944.100.2296,neapolis,5.25,
ANS,1944.100.2297,http://numismatics.org/collection/1944.100.2297,neapolis,5.12,
ANS,1944.100.2298,http://numismatics.org/collection/1944.100.2298,neapolis,5.51,
ANS,1944.100.2300,http://numismatics.org/collection/1944.100.2300,neapolis,3.06,
ANS,1944.100.2307,http://numismatics.org/collection/1944.100.2307,neapolis,2.97,
ANS,1944.100.2308,http://numismatics.org/collection/1944.100.2308,neapolis,3.39,
ANS,1944.100.2309,http://numismatics.org/collection/1944.100.2309,neapolis,2.57,
ANS,1944.100.2310,http://numismatics.org/collection/1944.100.2310,neapolis,2.22,
ANS,1944.100.2311,http://numismatics.org/collection/1944.100.2311,neapolis,1.9,
ANS,1944.100.2312,http://numismatics.org/collection/1944.100.2312,neapolis,2.11,
ANS,1944.100.2314,http://numismatics.org/collection/1944.100.2314,neapolis,3.61,
ANS,1944.100.2315,http://numismatics.org/collection/1944.100.2315,neapolis,2.42,
ANS,1944.100.2316,http://numismatics.org/collection/1944.100.2316,neapolis,1.05,
ANS,1944.100.2317,http://numismatics.org/collection/1944.100.2317,neapolis,1.55,
ANS,1944.100.2318,http://numismatics.org/collection/1944.100.2318,neapolis,1.66,
ANS,1944.100.2322,http://numismatics.org/collection/1944.100.2322,neapolis,3.18,
ANS,1944.100.2323,http://numismatics.org/collection/1944.100.2323,neapolis,4.94,
ANS,1944.100.2324,http://numismatics.org/collection/1944.100.2324,neapolis,4.04,
ANS,1944.100.2327,http://numismatics.org/collection/1944.100.2327,neapolis,5.37,
ANS,1944.100.2330,http://numismatics.org/collection/1944.100.2330,neapolis,5.64,
ANS,1944.100.2332,http://numismatics.org/collection/1944.100.2332,neapolis,5.57,
ANS,1944.100.2333,http://numismatics.org/collection/1944.100.2333,neapolis,4.89,
ANS,1944.100.2335,http://numismatics.org/collection/1944.100.2335,neapolis,1.8,
ANS,1944.100.2336,http://numismatics.org/collection/1944.100.2336,neapolis,2.3,
ANS,1944.100.2338,http://numismatics.org/collection/1944.100.2338,neapolis,,
ANS,1944.100.2340,http://numismatics.org/collection/1944.100.2340,neapolis,3.45,
ANS,1944.100.2341,http://numismatics.org/collection/1944.100.2341,neapolis,4.9,
ANS,1944.100.2343,http://numismatics.org/collection/1944.100.2343,neapolis,3.33,
ANS,1944.100.2345,http://numismatics.org/collection/1944.100.2345,neapolis,2.28,
ANS,1944.100.2347,http://numismatics.org/collection/1944.100.2347,neapolis,2.56,
ANS,1944.100.2348,http://numismatics.org/collection/1944.100.2348,neapolis,3.41,
ANS,1944.100.2349,http://numismatics.org/collection/1944.100.2349,neapolis,3.74,
ANS,1944.100.2414,http://numismatics.org/collection/1944.100.2414,suessa_aurunca,6.74,
ANS,1944.100.2415,http://numismatics.org/collection/1944.100.2415,suessa_aurunca,6.71,
ANS,1944.100.2416,http://numismatics.org/collection/1944.100.2416,suessa_aurunca,6.97,
ANS,1944.100.2417,http://numismatics.org/collection/1944.100.2417,suessa_aurunca,7.12,
ANS,1944.100.2424,http://numismatics.org/collection/1944.100.2424,suessa_aurunca,4.93,
ANS,1944.100.2428,http://numismatics.org/collection/1944.100.2428,teanum_sidicinum,6.07,
ANS,1944.100.2519,http://numismatics.org/collection/1944.100.2519,salapia,5.28,
ANS,1944.100.2543,http://numismatics.org/collection/1944.100.2543,venusia,19.17,
ANS,1944.100.2546,http://numismatics.org/collection/1944.100.2546,venusia,5.06,
ANS,1944.100.2551,http://numismatics.org/collection/1944.100.2551,venusia,15.6,
ANS,1944.100.2554,http://numismatics.org/collection/1944.100.2554,venusia,6.23,
ANS,1944.100.2555,http://numismatics.org/collection/1944.100.2555,venusia,9.58,
ANS,1944.100.2556,http://numismatics.org/collection/1944.100.2556,venusia,5.58,
ANS,1944.100.2557,http://numismatics.org/collection/1944.100.2557,venusia,6.12,
ANS,1944.100.2559,http://numismatics.org/collection/1944.100.2559,venusia,1.93,
ANS,1944.100.2572,http://numismatics.org/collection/1944.100.2572,brundisium,,
ANS,1944.100.2574,http://numismatics.org/collection/1944.100.2574,brundisium,9.37,
ANS,1944.100.2603,http://numismatics.org/collection/1944.100.2603,tarentum,7.83,
ANS,1944.100.2606,http://numismatics.org/collection/1944.100.2606,tarentum,8.01,
ANS,1944.100.2611,http://numismatics.org/collection/1944.100.2611,tarentum,8.02,
ANS,1944.100.2612,http://numismatics.org/collection/1944.100.2612,tarentum,7.99,
ANS,1944.100.2614,http://numismatics.org/collection/1944.100.2614,tarentum,7.41,
ANS,1944.100.2618,http://numismatics.org/collection/1944.100.2618,tarentum,7.9,
ANS,1944.100.2620,http://numismatics.org/collection/1944.100.2620,tarentum,3.91,
ANS,1944.100.2622,http://numismatics.org/collection/1944.100.2622,tarentum,3.47,
ANS,1944.100.2623,http://numismatics.org/collection/1944.100.2623,tarentum,3.64,
ANS,1944.100.2625,http://numismatics.org/collection/1944.100.2625,tarentum,7.87,
ANS,1944.100.2626,http://numismatics.org/collection/1944.100.2626,tarentum,7.67,
ANS,1944.100.2629,http://numismatics.org/collection/1944.100.2629,tarentum,7.54,
ANS,1944.100.2632,http://numismatics.org/collection/1944.100.2632,tarentum,7.72,
ANS,1944.100.2633,http://numismatics.org/collection/1944.100.2633,tarentum,7.63,
ANS,1944.100.2635,http://numismatics.org/collection/1944.100.2635,tarentum,7.54,
ANS,1944.100.3354,http://numismatics.org/collection/1944.100.3354,tarentum,7.68,
ANS,1944.100.3355,http://numismatics.org/collection/1944.100.3355,tarentum,7.24,
ANS,1944.100.3356,http://numismatics.org/collection/1944.100.3356,tarentum,7.6,
ANS,1944.100.3358,http://numismatics.org/collection/1944.100.3358,tarentum,7.8,
ANS,1944.100.3360,http://numismatics.org/collection/1944.100.3360,tarentum,7.83,
ANS,1944.100.3361,http://numismatics.org/collection/1944.100.3361,tarentum,7.96,
ANS,1944.100.3362,http://numismatics.org/collection/1944.100.3362,tarentum,7.8,
ANS,1944.100.3364,http://numismatics.org/collection/1944.100.3364,tarentum,7.74,
ANS,1944.100.3365,http://numismatics.org/collection/1944.100.3365,tarentum,7.98,
ANS,1944.100.3367,http://numismatics.org/collection/1944.100.3367,tarentum,7.52,
ANS,1944.100.3368,http://numismatics.org/collection/1944.100.3368,tarentum,7.72,
ANS,1944.100.3369,http://numismatics.org/collection/1944.100.3369,tarentum,7.83,
ANS,1944.100.3370,http://numismatics.org/collection/1944.100.3370,tarentum,7.6,
ANS,1944.100.3371,http://numismatics.org/collection/1944.100.3371,tarentum,7.71,
ANS,1944.100.3372,http://numismatics.org/collection/1944.100.3372,tarentum,7.55,
ANS,1944.100.3373,http://numismatics.org/collection/1944.100.3373,tarentum,7.88,
ANS,1944.100.3374,http://numismatics.org/collection/1944.100.3374,tarentum,7.69,
ANS,1944.100.3375,http://numismatics.org/collection/1944.100.3375,tarentum,7.0,
ANS,1944.100.3376,http://numismatics.org/collection/1944.100.3376,tarentum,7.9,
ANS,1944.100.3377,http://numismatics.org/collection/1944.100.3377,tarentum,7.19,
ANS,1944.100.3378,http://numismatics.org/collection/1944.100.3378,tarentum,7.67,
ANS,1944.100.3379,http://numismatics.org/collection/1944.100.3379,tarentum,7.87,
ANS,1944.100.3380,http://numismatics.org/collection/1944.100.3380,tarentum,7.44,
ANS,1944.100.3381,http://numismatics.org/collection/1944.100.3381,tarentum,7.34,
ANS,1944.100.3384,http://numismatics.org/collection/1944.100.3384,tarentum,8.01,
ANS,1944.100.3385,http://numismatics.org/collection/1944.100.3385,tarentum,7.76,
ANS,1944.100.3386,http://numismatics.org/collection/1944.100.3386,tarentum,7.42,
ANS,1944.100.3387,http://numismatics.org/collection/1944.100.3387,tarentum,7.81,
ANS,1944.100.3388,http://numismatics.org/collection/1944.100.3388,tarentum,7.75,
ANS,1944.100.3389,http://numismatics.org/collection/1944.100.3389,tarentum,7.64,
ANS,1944.100.3391,http://numismatics.org/collection/1944.100.3391,tarentum,7.71,
ANS,1944.100.3395,http://numismatics.org/collection/1944.100.3395,tarentum,7.95,
ANS,1944.100.3396,http://numismatics.org/collection/1944.100.3396,tarentum,6.37,
ANS,1944.100.3397,http://numismatics.org/collection/1944.100.3397,tarentum,7.74,
ANS,1944.100.3398,http://numismatics.org/collection/1944.100.3398,tarentum,7.78,
ANS,1944.100.3399,http://numismatics.org/collection/1944.100.3399,tarentum,7.29,
ANS,1944.100.3400,http://numismatics.org/collection/1944.100.3400,tarentum,7.98,
ANS,1944.100.3401,http://numismatics.org/collection/1944.100.3401,tarentum,7.76,
ANS,1944.100.3403,http://numismatics.org/collection/1944.100.3403,tarentum,7.9,
